Order_Date,Order_Priority,Ord_id
11/11/18,HIGH,Ord_2881
11/10/02,LOW,Ord_2882
12/04/17,MEDIUM,Ord_2883
12/02/02,MEDIUM,Ord_2884
12/03/05,MEDIUM,Ord_2885
09/03/19,CRITICAL,Ord_2886
12/05/19,HIGH,Ord_2887
12/09/15,LOW,Ord_2888
09/06/12,NOT SPECIFIED,Ord_2889
12/10/03,MEDIUM,Ord_2890
10/02/19,MEDIUM,Ord_2891
10/02/12,MEDIUM,Ord_2892
12/04/28,NOT SPECIFIED,Ord_2893
11/01/12,HIGH,Ord_2894
10/11/30,MEDIUM,Ord_2895
10/04/12,CRITICAL,Ord_2896
10/07/10,HIGH,Ord_2897
09/01/01,HIGH,Ord_2898
12/03/13,MEDIUM,Ord_2899
10/06/16,CRITICAL,Ord_2900
11/06/08,LOW,Ord_2901
12/03/10,HIGH,Ord_2902
12/11/15,HIGH,Ord_2903
10/05/25,MEDIUM,Ord_2904
09/03/27,NOT SPECIFIED,Ord_2905
09/12/07,HIGH,Ord_2906
09/10/01,MEDIUM,Ord_2907
09/07/24,LOW,Ord_2908
09/01/14,CRITICAL,Ord_2909
10/01/25,CRITICAL,Ord_2910
09/04/11,CRITICAL,Ord_2911
11/07/10,HIGH,Ord_2912
12/09/04,LOW,Ord_2913
11/08/20,MEDIUM,Ord_2914
11/10/20,HIGH,Ord_2915
11/07/12,LOW,Ord_2916
09/07/05,CRITICAL,Ord_2917
11/04/22,NOT SPECIFIED,Ord_2918
09/06/22,LOW,Ord_2919
10/07/30,NOT SPECIFIED,Ord_2920
09/01/12,NOT SPECIFIED,Ord_2921
09/07/21,NOT SPECIFIED,Ord_2922
10/05/31,HIGH,Ord_2923
10/11/26,LOW,Ord_2924
11/03/09,HIGH,Ord_2925
10/10/27,LOW,Ord_2926
09/10/13,LOW,Ord_2927
12/07/09,MEDIUM,Ord_2928
11/12/10,NOT SPECIFIED,Ord_2929
11/03/06,NOT SPECIFIED,Ord_2930
12/11/19,MEDIUM,Ord_2931
10/05/12,NOT SPECIFIED,Ord_2932
12/05/26,NOT SPECIFIED,Ord_2933
09/07/26,HIGH,Ord_2934
10/03/07,HIGH,Ord_2935
11/02/02,LOW,Ord_2936
12/07/04,LOW,Ord_2937
09/04/04,LOW,Ord_2938
09/10/11,MEDIUM,Ord_2939
09/04/06,CRITICAL,Ord_2940
09/09/01,LOW,Ord_2941
11/02/10,HIGH,Ord_2942
12/11/10,NOT SPECIFIED,Ord_2943
12/10/29,HIGH,Ord_2944
11/03/18,MEDIUM,Ord_2945
09/01/15,MEDIUM,Ord_2946
12/10/23,MEDIUM,Ord_2947
10/03/07,NOT SPECIFIED,Ord_2948
12/06/22,HIGH,Ord_2949
10/12/16,HIGH,Ord_2950
12/07/06,CRITICAL,Ord_2951
12/05/30,HIGH,Ord_2952
12/06/29,NOT SPECIFIED,Ord_2953
09/08/24,MEDIUM,Ord_2954
12/10/24,HIGH,Ord_2955
09/02/13,CRITICAL,Ord_2956
09/02/09,CRITICAL,Ord_2957
12/05/18,HIGH,Ord_2958
09/09/16,LOW,Ord_2959
10/06/16,MEDIUM,Ord_2960
10/02/26,CRITICAL,Ord_2961
10/06/04,CRITICAL,Ord_2962
10/07/30,MEDIUM,Ord_2963
12/07/31,CRITICAL,Ord_2964
10/05/19,CRITICAL,Ord_2965
12/02/03,LOW,Ord_2966
11/03/15,HIGH,Ord_2967
12/10/11,LOW,Ord_2968
11/05/11,HIGH,Ord_2969
09/01/18,MEDIUM,Ord_2970
10/09/09,HIGH,Ord_2971
09/01/17,MEDIUM,Ord_2972
11/02/05,CRITICAL,Ord_2973
11/02/27,LOW,Ord_2974
10/06/05,MEDIUM,Ord_2975
12/09/04,CRITICAL,Ord_2976
11/06/23,CRITICAL,Ord_2977
11/02/24,HIGH,Ord_2978
10/05/23,HIGH,Ord_2979
10/04/26,NOT SPECIFIED,Ord_2980
09/04/28,MEDIUM,Ord_2981
10/07/20,HIGH,Ord_2982
09/01/06,MEDIUM,Ord_2983
11/12/20,CRITICAL,Ord_2984
11/02/02,CRITICAL,Ord_2985
09/04/22,NOT SPECIFIED,Ord_2986
10/12/13,NOT SPECIFIED,Ord_2987
12/08/28,NOT SPECIFIED,Ord_2988
10/05/25,NOT SPECIFIED,Ord_2989
12/08/21,CRITICAL,Ord_2990
11/07/22,LOW,Ord_2991
09/10/01,HIGH,Ord_2992
12/10/02,NOT SPECIFIED,Ord_2993
12/08/29,HIGH,Ord_2994
10/08/28,LOW,Ord_2995
09/05/08,MEDIUM,Ord_2996
11/10/25,HIGH,Ord_2997
10/10/31,MEDIUM,Ord_2998
10/12/01,NOT SPECIFIED,Ord_2999
10/09/24,NOT SPECIFIED,Ord_3000
12/02/05,LOW,Ord_3001
12/10/28,CRITICAL,Ord_3002
12/06/27,HIGH,Ord_3003
09/04/13,CRITICAL,Ord_3004
12/03/10,HIGH,Ord_3005
11/08/17,NOT SPECIFIED,Ord_3006
12/11/12,HIGH,Ord_3007
12/08/06,NOT SPECIFIED,Ord_3008
09/02/02,HIGH,Ord_3009
10/01/13,NOT SPECIFIED,Ord_3010
10/12/04,HIGH,Ord_3011
09/03/17,MEDIUM,Ord_3012
11/11/13,HIGH,Ord_3013
12/05/14,CRITICAL,Ord_3014
09/11/11,HIGH,Ord_3015
11/09/08,LOW,Ord_3016
10/05/21,NOT SPECIFIED,Ord_3017
10/02/26,CRITICAL,Ord_3018
10/03/13,CRITICAL,Ord_3019
11/07/25,CRITICAL,Ord_3020
09/11/29,HIGH,Ord_3021
09/12/14,NOT SPECIFIED,Ord_3022
12/04/27,CRITICAL,Ord_3023
11/04/17,NOT SPECIFIED,Ord_3024
12/08/06,NOT SPECIFIED,Ord_3025
09/04/04,HIGH,Ord_3026
11/06/21,MEDIUM,Ord_3027
12/12/09,NOT SPECIFIED,Ord_3028
09/04/10,MEDIUM,Ord_3029
11/11/29,MEDIUM,Ord_3030
12/12/12,CRITICAL,Ord_3031
09/01/31,NOT SPECIFIED,Ord_3032
10/04/07,CRITICAL,Ord_3033
11/08/04,NOT SPECIFIED,Ord_3034
11/04/07,NOT SPECIFIED,Ord_3035
12/08/23,LOW,Ord_3036
10/12/03,LOW,Ord_3037
09/05/03,CRITICAL,Ord_3038
10/08/23,HIGH,Ord_3039
11/03/18,NOT SPECIFIED,Ord_3040
10/12/26,HIGH,Ord_3041
12/06/15,MEDIUM,Ord_3042
11/04/23,LOW,Ord_3043
10/09/09,NOT SPECIFIED,Ord_3044
12/06/05,MEDIUM,Ord_3045
09/01/04,HIGH,Ord_3046
11/06/30,MEDIUM,Ord_3047
10/07/10,HIGH,Ord_3048
09/10/02,HIGH,Ord_3049
11/12/24,HIGH,Ord_3050
10/05/14,NOT SPECIFIED,Ord_3051
09/08/23,CRITICAL,Ord_3052
10/10/12,LOW,Ord_3053
10/02/25,NOT SPECIFIED,Ord_3054
10/08/26,HIGH,Ord_3055
10/08/25,NOT SPECIFIED,Ord_3056
11/07/22,HIGH,Ord_3057
12/07/14,CRITICAL,Ord_3058
12/11/19,HIGH,Ord_3059
11/06/07,MEDIUM,Ord_3060
10/07/17,HIGH,Ord_3061
11/11/16,MEDIUM,Ord_3062
09/01/17,MEDIUM,Ord_3063
09/10/04,NOT SPECIFIED,Ord_3064
10/05/12,NOT SPECIFIED,Ord_3065
12/03/30,CRITICAL,Ord_3066
09/09/16,NOT SPECIFIED,Ord_3067
09/02/11,LOW,Ord_3068
10/12/17,NOT SPECIFIED,Ord_3069
12/12/07,NOT SPECIFIED,Ord_3070
12/11/28,NOT SPECIFIED,Ord_3071
12/10/11,HIGH,Ord_3072
09/01/03,MEDIUM,Ord_3073
11/11/06,MEDIUM,Ord_3074
11/09/01,MEDIUM,Ord_3075
12/11/26,NOT SPECIFIED,Ord_3076
12/04/17,CRITICAL,Ord_3077
10/08/16,MEDIUM,Ord_3078
09/11/21,LOW,Ord_3079
12/02/25,NOT SPECIFIED,Ord_3080
10/06/06,NOT SPECIFIED,Ord_3081
12/12/08,NOT SPECIFIED,Ord_3082
12/11/08,CRITICAL,Ord_3083
09/03/21,MEDIUM,Ord_3084
09/09/30,LOW,Ord_3085
11/04/25,CRITICAL,Ord_3086
10/09/21,LOW,Ord_3087
10/11/27,LOW,Ord_3088
09/07/17,MEDIUM,Ord_3089
10/01/20,CRITICAL,Ord_3090
12/04/06,CRITICAL,Ord_3091
12/02/23,HIGH,Ord_3092
12/04/29,CRITICAL,Ord_3093
10/02/20,HIGH,Ord_3094
10/08/15,HIGH,Ord_3095
11/05/12,LOW,Ord_3096
09/03/01,HIGH,Ord_3097
10/03/29,HIGH,Ord_3098
10/01/12,LOW,Ord_3099
11/08/17,NOT SPECIFIED,Ord_3100
12/07/29,CRITICAL,Ord_3101
10/09/19,LOW,Ord_3102
10/04/19,MEDIUM,Ord_3103
11/11/21,HIGH,Ord_3104
11/08/14,CRITICAL,Ord_3105
09/10/28,CRITICAL,Ord_3106
09/09/07,CRITICAL,Ord_3107
11/10/21,CRITICAL,Ord_3108
09/03/28,LOW,Ord_3109
10/03/08,MEDIUM,Ord_3110
12/05/26,HIGH,Ord_3111
10/02/02,NOT SPECIFIED,Ord_3112
11/03/08,MEDIUM,Ord_3113
10/04/10,LOW,Ord_3114
12/09/18,MEDIUM,Ord_3115
12/06/01,CRITICAL,Ord_3116
10/07/09,CRITICAL,Ord_3117
09/04/16,HIGH,Ord_3118
11/01/08,CRITICAL,Ord_3119
12/10/20,MEDIUM,Ord_3120
11/09/08,LOW,Ord_3121
11/02/23,MEDIUM,Ord_3122
11/11/06,HIGH,Ord_3123
10/04/19,MEDIUM,Ord_3124
11/07/19,CRITICAL,Ord_3125
09/02/27,CRITICAL,Ord_3126
12/04/01,NOT SPECIFIED,Ord_3127
11/09/05,CRITICAL,Ord_3128
12/09/30,LOW,Ord_3129
09/05/14,CRITICAL,Ord_3130
11/02/05,HIGH,Ord_3131
11/05/02,NOT SPECIFIED,Ord_3132
10/05/25,NOT SPECIFIED,Ord_3133
09/05/04,NOT SPECIFIED,Ord_3134
09/01/09,HIGH,Ord_3135
09/04/27,LOW,Ord_3136
09/08/31,LOW,Ord_3137
09/09/10,HIGH,Ord_3138
10/04/30,NOT SPECIFIED,Ord_3139
10/08/20,NOT SPECIFIED,Ord_3140
11/07/09,CRITICAL,Ord_3141
09/05/03,NOT SPECIFIED,Ord_3142
11/03/15,HIGH,Ord_3143
12/02/03,LOW,Ord_3144
09/03/27,MEDIUM,Ord_3145
10/10/21,MEDIUM,Ord_3146
09/01/03,CRITICAL,Ord_3147
11/05/31,NOT SPECIFIED,Ord_3148
10/01/03,MEDIUM,Ord_3149
10/01/26,LOW,Ord_3150
11/12/17,MEDIUM,Ord_3151
11/10/18,MEDIUM,Ord_3152
11/05/02,CRITICAL,Ord_3153
10/02/24,LOW,Ord_3154
12/11/28,MEDIUM,Ord_3155
09/01/02,CRITICAL,Ord_3156
11/12/17,HIGH,Ord_3157
09/04/10,LOW,Ord_3158
11/06/02,CRITICAL,Ord_3159
10/01/11,LOW,Ord_3160
12/07/11,NOT SPECIFIED,Ord_3161
11/10/19,NOT SPECIFIED,Ord_3162
09/11/16,HIGH,Ord_3163
10/02/19,HIGH,Ord_3164
11/03/11,NOT SPECIFIED,Ord_3165
12/03/04,CRITICAL,Ord_3166
11/03/09,HIGH,Ord_3167
10/07/17,HIGH,Ord_3168
09/08/04,LOW,Ord_3169
11/11/19,LOW,Ord_3170
10/02/26,LOW,Ord_3171
12/04/01,LOW,Ord_3172
09/01/31,LOW,Ord_3173
09/09/26,HIGH,Ord_3174
10/09/22,LOW,Ord_3175
10/06/25,MEDIUM,Ord_3176
11/04/24,NOT SPECIFIED,Ord_3177
09/07/02,MEDIUM,Ord_3178
10/11/29,HIGH,Ord_3179
11/03/05,CRITICAL,Ord_3180
12/02/06,MEDIUM,Ord_3181
10/04/26,NOT SPECIFIED,Ord_3182
11/12/16,CRITICAL,Ord_3183
09/01/07,HIGH,Ord_3184
12/12/09,NOT SPECIFIED,Ord_3185
09/06/24,LOW,Ord_3186
10/08/26,HIGH,Ord_3187
12/11/04,LOW,Ord_3188
09/01/16,MEDIUM,Ord_3189
09/08/24,HIGH,Ord_3190
11/08/30,MEDIUM,Ord_3191
10/06/09,NOT SPECIFIED,Ord_3192
12/06/11,CRITICAL,Ord_3193
11/05/11,NOT SPECIFIED,Ord_3194
10/08/28,MEDIUM,Ord_3195
11/02/14,NOT SPECIFIED,Ord_3196
09/01/26,MEDIUM,Ord_3197
12/04/14,HIGH,Ord_3198
10/09/26,HIGH,Ord_3199
11/07/20,CRITICAL,Ord_3200
12/02/29,MEDIUM,Ord_3201
12/11/01,HIGH,Ord_3202
11/11/09,HIGH,Ord_3203
11/06/04,HIGH,Ord_3204
09/09/28,HIGH,Ord_3205
12/08/17,CRITICAL,Ord_3206
10/01/01,LOW,Ord_3207
12/02/17,CRITICAL,Ord_3208
10/06/19,NOT SPECIFIED,Ord_3209
10/01/25,CRITICAL,Ord_3210
10/09/14,MEDIUM,Ord_3211
12/08/26,CRITICAL,Ord_3212
12/10/23,LOW,Ord_3213
11/10/16,HIGH,Ord_3214
12/01/23,HIGH,Ord_3215
09/09/19,HIGH,Ord_3216
09/11/12,MEDIUM,Ord_3217
10/11/04,MEDIUM,Ord_3218
10/04/08,CRITICAL,Ord_3219
09/07/27,NOT SPECIFIED,Ord_3220
11/07/01,MEDIUM,Ord_3221
09/11/23,LOW,Ord_3222
09/05/17,MEDIUM,Ord_3223
11/11/26,LOW,Ord_3224
12/09/16,CRITICAL,Ord_3225
09/09/30,CRITICAL,Ord_3226
09/03/28,MEDIUM,Ord_3227
12/12/09,LOW,Ord_3228
10/09/01,HIGH,Ord_3229
11/01/11,HIGH,Ord_3230
12/08/15,MEDIUM,Ord_3231
11/03/05,CRITICAL,Ord_3232
09/06/04,LOW,Ord_3233
09/12/29,LOW,Ord_3234
09/08/14,CRITICAL,Ord_3235
10/08/15,HIGH,Ord_3236
09/06/01,MEDIUM,Ord_3237
10/05/29,LOW,Ord_3238
10/09/30,NOT SPECIFIED,Ord_3239
12/02/27,MEDIUM,Ord_3240
12/12/01,MEDIUM,Ord_3241
09/03/06,LOW,Ord_3242
11/12/05,HIGH,Ord_3243
12/05/13,CRITICAL,Ord_3244
12/06/20,MEDIUM,Ord_3245
10/05/05,HIGH,Ord_3246
11/03/22,HIGH,Ord_3247
09/09/04,HIGH,Ord_3248
11/05/28,MEDIUM,Ord_3249
11/02/06,LOW,Ord_3250
10/03/01,LOW,Ord_3251
11/10/16,LOW,Ord_3252
10/08/20,NOT SPECIFIED,Ord_3253
12/05/18,NOT SPECIFIED,Ord_3254
11/08/08,CRITICAL,Ord_3255
12/03/22,MEDIUM,Ord_3256
09/06/19,NOT SPECIFIED,Ord_3257
10/07/08,NOT SPECIFIED,Ord_3258
09/01/17,MEDIUM,Ord_3259
09/01/27,MEDIUM,Ord_3260
11/06/30,HIGH,Ord_3261
12/01/08,HIGH,Ord_3262
11/12/09,LOW,Ord_3263
10/09/11,CRITICAL,Ord_3264
10/02/06,NOT SPECIFIED,Ord_3265
10/04/19,LOW,Ord_3266
10/04/08,CRITICAL,Ord_3267
11/11/03,NOT SPECIFIED,Ord_3268
09/09/25,CRITICAL,Ord_3269
10/06/21,MEDIUM,Ord_3270
09/11/18,HIGH,Ord_3271
09/04/02,MEDIUM,Ord_3272
11/06/24,NOT SPECIFIED,Ord_3273
10/07/18,MEDIUM,Ord_3274
11/09/27,HIGH,Ord_3275
09/04/10,MEDIUM,Ord_3276
10/12/03,NOT SPECIFIED,Ord_3277
09/01/31,NOT SPECIFIED,Ord_3278
12/07/08,NOT SPECIFIED,Ord_3279
10/09/17,MEDIUM,Ord_3280
12/04/12,HIGH,Ord_3281
10/09/27,LOW,Ord_3282
12/12/24,NOT SPECIFIED,Ord_3283
09/05/28,CRITICAL,Ord_3284
11/01/01,LOW,Ord_3285
09/01/10,NOT SPECIFIED,Ord_3286
09/08/11,LOW,Ord_3287
12/11/22,LOW,Ord_3288
10/10/23,LOW,Ord_3289
11/01/21,NOT SPECIFIED,Ord_3290
12/06/02,NOT SPECIFIED,Ord_3291
11/01/01,HIGH,Ord_3292
12/06/27,LOW,Ord_3293
12/09/30,CRITICAL,Ord_3294
12/12/16,CRITICAL,Ord_3295
10/01/17,CRITICAL,Ord_3296
11/06/24,NOT SPECIFIED,Ord_3297
09/12/16,CRITICAL,Ord_3298
12/09/23,LOW,Ord_3299
11/10/30,LOW,Ord_3300
12/01/11,NOT SPECIFIED,Ord_3301
12/06/24,LOW,Ord_3302
10/03/14,MEDIUM,Ord_3303
09/09/26,CRITICAL,Ord_3304
10/11/02,MEDIUM,Ord_3305
09/06/30,CRITICAL,Ord_3306
09/04/03,LOW,Ord_3307
10/06/10,LOW,Ord_3308
09/10/30,LOW,Ord_3309
10/09/18,LOW,Ord_3310
11/04/15,LOW,Ord_3311
11/07/13,NOT SPECIFIED,Ord_3312
09/12/25,LOW,Ord_3313
11/04/15,MEDIUM,Ord_3314
09/08/18,CRITICAL,Ord_3315
11/01/02,HIGH,Ord_3316
11/12/30,NOT SPECIFIED,Ord_3317
12/09/03,LOW,Ord_3318
11/12/15,MEDIUM,Ord_3319
09/01/18,HIGH,Ord_3320
11/11/25,LOW,Ord_3321
09/07/17,CRITICAL,Ord_3322
10/07/20,LOW,Ord_3323
10/04/16,HIGH,Ord_3324
11/03/13,LOW,Ord_3325
12/11/27,MEDIUM,Ord_3326
11/02/01,HIGH,Ord_3327
12/04/13,HIGH,Ord_3328
09/08/22,NOT SPECIFIED,Ord_3329
11/03/26,MEDIUM,Ord_3330
12/06/02,HIGH,Ord_3331
09/07/05,HIGH,Ord_3332
09/01/26,HIGH,Ord_3333
12/03/19,HIGH,Ord_3334
10/05/26,HIGH,Ord_3335
12/09/05,CRITICAL,Ord_3336
10/03/12,NOT SPECIFIED,Ord_3337
09/01/13,LOW,Ord_3338
09/05/01,MEDIUM,Ord_3339
10/11/23,NOT SPECIFIED,Ord_3340
11/11/19,HIGH,Ord_3341
09/07/11,CRITICAL,Ord_3342
11/04/21,MEDIUM,Ord_3343
12/09/29,MEDIUM,Ord_3344
11/09/19,HIGH,Ord_3345
12/10/12,LOW,Ord_3346
09/05/02,CRITICAL,Ord_3347
11/05/20,MEDIUM,Ord_3348
09/12/05,NOT SPECIFIED,Ord_3349
11/10/26,CRITICAL,Ord_3350
11/07/07,HIGH,Ord_3351
12/11/07,NOT SPECIFIED,Ord_3352
09/04/11,HIGH,Ord_3353
09/10/31,LOW,Ord_3354
09/10/19,CRITICAL,Ord_3355
11/02/28,NOT SPECIFIED,Ord_3356
10/08/28,LOW,Ord_3357
10/04/30,LOW,Ord_3358
10/03/01,HIGH,Ord_3359
09/03/31,CRITICAL,Ord_3360
12/06/28,MEDIUM,Ord_3361
11/06/13,LOW,Ord_3362
12/12/08,MEDIUM,Ord_3363
10/09/04,HIGH,Ord_3364
12/05/10,LOW,Ord_3365
11/07/27,MEDIUM,Ord_3366
12/12/05,LOW,Ord_3367
12/11/19,MEDIUM,Ord_3368
09/10/02,CRITICAL,Ord_3369
09/10/17,HIGH,Ord_3370
12/04/01,CRITICAL,Ord_3371
12/09/09,MEDIUM,Ord_3372
10/07/16,MEDIUM,Ord_3373
09/10/29,MEDIUM,Ord_3374
10/08/10,LOW,Ord_3375
11/11/18,HIGH,Ord_3376
12/01/26,LOW,Ord_3377
10/06/01,NOT SPECIFIED,Ord_3378
12/01/19,HIGH,Ord_3379
12/09/18,CRITICAL,Ord_3380
10/08/13,MEDIUM,Ord_3381
09/08/28,LOW,Ord_3382
11/11/10,MEDIUM,Ord_3383
12/11/24,LOW,Ord_3384
12/04/27,HIGH,Ord_3385
11/02/22,CRITICAL,Ord_3386
10/04/29,CRITICAL,Ord_3387
12/12/24,LOW,Ord_3388
10/07/31,LOW,Ord_3389
09/07/04,NOT SPECIFIED,Ord_3390
09/10/03,MEDIUM,Ord_3391
09/02/15,LOW,Ord_3392
12/02/04,MEDIUM,Ord_3393
10/11/29,NOT SPECIFIED,Ord_3394
09/01/06,CRITICAL,Ord_3395
12/02/12,CRITICAL,Ord_3396
11/11/18,NOT SPECIFIED,Ord_3397
09/04/02,MEDIUM,Ord_3398
11/05/08,LOW,Ord_3399
09/04/21,CRITICAL,Ord_3400
10/10/31,MEDIUM,Ord_3401
10/05/20,NOT SPECIFIED,Ord_3402
10/04/09,MEDIUM,Ord_3403
10/10/18,HIGH,Ord_3404
12/05/06,MEDIUM,Ord_3405
12/03/28,NOT SPECIFIED,Ord_3406
09/07/07,LOW,Ord_3407
09/10/11,HIGH,Ord_3408
12/03/30,LOW,Ord_3409
09/09/07,NOT SPECIFIED,Ord_3410
11/10/06,NOT SPECIFIED,Ord_3411
09/03/24,LOW,Ord_3412
09/03/07,HIGH,Ord_3413
09/01/20,CRITICAL,Ord_3414
11/06/18,MEDIUM,Ord_3415
09/01/11,NOT SPECIFIED,Ord_3416
11/04/28,NOT SPECIFIED,Ord_3417
11/09/13,HIGH,Ord_3418
12/12/17,MEDIUM,Ord_3419
12/04/13,HIGH,Ord_3420
12/11/30,LOW,Ord_3421
09/04/11,CRITICAL,Ord_3422
12/01/21,MEDIUM,Ord_3423
09/12/10,NOT SPECIFIED,Ord_3424
11/05/23,CRITICAL,Ord_3425
12/11/03,MEDIUM,Ord_3426
12/05/03,CRITICAL,Ord_3427
12/10/06,MEDIUM,Ord_3428
11/02/26,HIGH,Ord_3429
09/10/30,CRITICAL,Ord_3430
10/11/13,MEDIUM,Ord_3431
10/01/05,NOT SPECIFIED,Ord_3432
12/08/02,HIGH,Ord_3433
10/03/03,MEDIUM,Ord_3434
10/09/08,HIGH,Ord_3435
09/10/02,MEDIUM,Ord_3436
12/04/13,MEDIUM,Ord_3437
11/06/18,LOW,Ord_3438
10/11/17,HIGH,Ord_3439
12/12/30,MEDIUM,Ord_3440
10/08/06,HIGH,Ord_3441
12/09/23,MEDIUM,Ord_3442
12/12/04,CRITICAL,Ord_3443
11/09/24,CRITICAL,Ord_3444
12/12/08,LOW,Ord_3445
09/02/03,HIGH,Ord_3446
11/01/15,CRITICAL,Ord_3447
10/11/06,LOW,Ord_3448
09/03/14,NOT SPECIFIED,Ord_3449
09/02/07,MEDIUM,Ord_3450
11/07/30,LOW,Ord_3451
11/02/26,HIGH,Ord_3452
09/07/16,HIGH,Ord_3453
09/09/13,MEDIUM,Ord_3454
12/01/28,NOT SPECIFIED,Ord_3455
10/07/03,HIGH,Ord_3456
11/11/17,CRITICAL,Ord_3457
11/10/17,MEDIUM,Ord_3458
12/01/08,LOW,Ord_3459
09/11/02,CRITICAL,Ord_3460
12/11/25,LOW,Ord_3461
10/12/12,CRITICAL,Ord_3462
09/08/08,HIGH,Ord_3463
12/10/31,HIGH,Ord_3464
11/07/18,NOT SPECIFIED,Ord_3465
12/05/31,LOW,Ord_3466
09/02/25,HIGH,Ord_3467
11/08/13,CRITICAL,Ord_3468
11/08/16,HIGH,Ord_3469
11/07/27,MEDIUM,Ord_3470
11/07/03,LOW,Ord_3471
10/07/19,NOT SPECIFIED,Ord_3472
09/05/12,MEDIUM,Ord_3473
12/12/05,NOT SPECIFIED,Ord_3474
11/02/07,MEDIUM,Ord_3475
11/09/27,CRITICAL,Ord_3476
11/11/03,MEDIUM,Ord_3477
10/06/19,NOT SPECIFIED,Ord_3478
11/12/03,NOT SPECIFIED,Ord_3479
12/01/18,LOW,Ord_3480
11/08/24,NOT SPECIFIED,Ord_3481
09/12/11,MEDIUM,Ord_3482
11/01/06,HIGH,Ord_3483
11/09/04,NOT SPECIFIED,Ord_3484
12/06/03,CRITICAL,Ord_3485
09/01/12,NOT SPECIFIED,Ord_3486
11/03/07,CRITICAL,Ord_3487
09/10/02,LOW,Ord_3488
09/01/21,LOW,Ord_3489
11/01/01,MEDIUM,Ord_3490
09/09/15,CRITICAL,Ord_3491
10/06/28,MEDIUM,Ord_3492
11/08/08,HIGH,Ord_3493
12/02/15,NOT SPECIFIED,Ord_3494
09/09/19,HIGH,Ord_3495
09/01/09,HIGH,Ord_3496
09/12/14,HIGH,Ord_3497
09/10/10,LOW,Ord_3498
11/06/02,CRITICAL,Ord_3499
11/08/12,HIGH,Ord_3500
09/04/13,CRITICAL,Ord_3501
10/10/19,MEDIUM,Ord_3502
09/01/22,MEDIUM,Ord_3503
12/05/10,CRITICAL,Ord_3504
11/10/21,LOW,Ord_3505
12/07/03,MEDIUM,Ord_3506
11/09/30,MEDIUM,Ord_3507
09/11/18,CRITICAL,Ord_3508
09/07/22,HIGH,Ord_3509
10/02/20,NOT SPECIFIED,Ord_3510
12/09/05,MEDIUM,Ord_3511
09/02/13,MEDIUM,Ord_3512
12/07/23,CRITICAL,Ord_3513
12/05/17,LOW,Ord_3514
10/08/18,MEDIUM,Ord_3515
09/02/28,CRITICAL,Ord_3516
11/10/03,MEDIUM,Ord_3517
09/02/20,HIGH,Ord_3518
11/01/04,HIGH,Ord_3519
10/01/01,MEDIUM,Ord_3520
12/08/29,HIGH,Ord_3521
09/07/12,MEDIUM,Ord_3522
12/10/31,NOT SPECIFIED,Ord_3523
10/12/29,MEDIUM,Ord_3524
11/05/19,LOW,Ord_3525
09/04/07,HIGH,Ord_3526
09/05/29,MEDIUM,Ord_3527
12/05/05,LOW,Ord_3528
10/03/09,HIGH,Ord_3529
10/01/30,CRITICAL,Ord_3530
11/06/16,LOW,Ord_3531
10/02/27,LOW,Ord_3532
10/09/11,HIGH,Ord_3533
12/07/25,NOT SPECIFIED,Ord_3534
11/07/23,LOW,Ord_3535
12/02/12,CRITICAL,Ord_3536
12/08/18,LOW,Ord_3537
11/08/28,HIGH,Ord_3538
10/12/10,CRITICAL,Ord_3539
12/01/28,MEDIUM,Ord_3540
09/04/18,MEDIUM,Ord_3541
10/01/16,HIGH,Ord_3542
12/12/20,NOT SPECIFIED,Ord_3543
09/03/16,NOT SPECIFIED,Ord_3544
11/12/09,LOW,Ord_3545
09/03/30,MEDIUM,Ord_3546
09/10/21,HIGH,Ord_3547
10/07/31,MEDIUM,Ord_3548
10/05/27,CRITICAL,Ord_3549
09/08/15,CRITICAL,Ord_3550
09/01/05,CRITICAL,Ord_3551
11/06/20,NOT SPECIFIED,Ord_3552
09/10/25,CRITICAL,Ord_3553
10/08/09,MEDIUM,Ord_3554
09/09/26,CRITICAL,Ord_3555
12/12/22,NOT SPECIFIED,Ord_3556
10/04/04,LOW,Ord_3557
10/12/08,CRITICAL,Ord_3558
11/03/10,NOT SPECIFIED,Ord_3559
10/11/16,LOW,Ord_3560
10/08/27,MEDIUM,Ord_3561
10/12/29,HIGH,Ord_3562
11/10/31,CRITICAL,Ord_3563
12/07/27,CRITICAL,Ord_3564
09/06/16,CRITICAL,Ord_3565
10/01/20,LOW,Ord_3566
12/10/16,LOW,Ord_3567
09/11/10,LOW,Ord_3568
11/01/28,LOW,Ord_3569
10/08/21,MEDIUM,Ord_3570
10/08/04,NOT SPECIFIED,Ord_3571
10/04/02,NOT SPECIFIED,Ord_3572
12/12/09,LOW,Ord_3573
10/02/23,LOW,Ord_3574
10/01/28,HIGH,Ord_3575
11/08/15,HIGH,Ord_3576
12/04/29,LOW,Ord_3577
09/06/02,HIGH,Ord_3578
11/07/23,LOW,Ord_3579
11/04/17,CRITICAL,Ord_3580
09/04/17,LOW,Ord_3581
09/09/26,CRITICAL,Ord_3582
10/09/23,HIGH,Ord_3583
11/04/02,NOT SPECIFIED,Ord_3584
10/02/05,HIGH,Ord_3585
12/09/12,MEDIUM,Ord_3586
12/05/28,HIGH,Ord_3587
11/11/22,MEDIUM,Ord_3588
09/08/10,CRITICAL,Ord_3589
